row,col,ToT_mean_200mV,ToT_mean_300mV,ToT_mean_400mV,ToT_mean_500mV,ToT_mean_600mV,ToT_mean_700mV,ToT_mean_800mV,ToT_mean_900mV,ToT_mean_1000mV
10,0,54.48947706306744,104.708269976236,132.71437752957826,146.69068015080003,155.76609737785043,162.4823552934918,167.84069927864087,172.20618588958357,176.1313795194064
10,1,49.45402395791596,98.6190914337509,128.09157244467485,143.43809540963846,153.0897206618162,160.1428660012141,165.82011079557103,170.20458809224547,174.251047808324
10,2,49.86378764842131,95.91100459519774,123.31530440290877,137.44101534277553,146.24116381272034,152.6545333639209,157.70112754230456,161.68366141178532,165.06260755683547
10,3,24.165978663501406,48.41784180740067,63.71739566653912,71.3548135510306,76.03859441599037,79.46582665527393,82.19151485145635,84.35499748537674,86.31778350816836
10,4,27.131655344934657,54.91142534595763,73.36686529926355,83.51828777448114,89.69931454296876,94.19385561234279,97.64730276976975,100.42916234426818,102.8868540638589
10,5,26.99422124175848,51.63630284229609,68.8825447028267,77.67664973766338,83.06931873546887,86.90135047781703,89.97903353869623,92.44845282693304,94.61841738920396
10,6,29.159193594191347,55.456197250967556,70.58933461262421,78.45457342789716,83.48041564266458,87.13238016439861,90.10553649771238,92.5768360750627,94.60662815642655
10,7,29.475540466962155,65.90735140267928,89.7746461242574,102.96300091407599,111.37649241080014,117.42154422187134,122.23788272405073,126.19103612423872,129.3970436138962
10,8,34.07096277755514,58.40487238823433,72.06990559641807,79.74270160144276,84.60983879828903,88.57996137410092,91.74831441226702,94.25463027407896,96.52516760155524
10,9,27.334306500471694,58.24931988347833,79.50703538819891,89.97534213290545,96.12279241587136,100.35734555427037,103.63491160037232,106.29632895293079,108.5614665551668
